mes;linea;estacion;cantidad
01/03/2020;roca;Santa Sofia;4809
01/03/2019;roca;Santa Sofia;11611
01/03/2018;roca;Santa Sofia;14171
01/03/2019;roca;Sarandi;53986
01/03/2018;roca;Sarandi;43424
01/03/2020;roca;Sarandi;28130
01/03/2020;roca;Sourigues;23169
01/03/2019;roca;Sourigues;38461
01/03/2018;roca;Sourigues;15600
01/03/2019;roca;Spegazzini;14310
01/03/2018;roca;Spegazzini;11077
01/03/2020;roca;Spegazzini;7406
01/03/2019;roca;Tablada;336
01/03/2018;roca;Tablada;22
01/03/2019;roca;Temperley;242622
01/03/2018;roca;Temperley;297766
01/03/2020;roca;Temperley;118338
01/03/2020;roca;Tolosa;10603
01/03/2018;roca;Tolosa;4920
01/03/2019;roca;Tolosa;20871
01/03/2018;roca;Tristan Suarez;20012
01/03/2019;roca;Tristan Suarez;25841
01/03/2020;roca;Tristan Suarez;14278
01/03/2020;roca;Turdera;57173
01/03/2018;roca;Turdera;103271
01/03/2019;roca;Turdera;105196
01/03/2018;roca;U. Ferroviaria;98
01/03/2019;roca;U. Ferroviaria;2646
01/03/2020;roca;U. Ferroviaria;1469
01/03/2020;roca;Universitario;16763
01/03/2020;roca;Uribelarrea;416
01/03/2020;roca;V. Casares;761
01/03/2019;roca;V. Casares;1495
01/03/2018;roca;V. Casares;256
01/03/2019;roca;V. Dominico;53718
01/03/2018;roca;V. Dominico;25771
01/03/2020;roca;V. Dominico;26015
01/03/2020;roca;Villa Elisa;27253
01/03/2018;roca;Villa Elisa;39911
01/03/2019;roca;Villa Elisa;49607
01/03/2018;roca;Villa Espana;13494
01/03/2019;roca;Villa Espana;36964
01/03/2020;roca;Villa Espana;22008
01/03/2020;roca;Wilde;47320
01/03/2019;roca;Wilde;86633
01/03/2018;roca;Wilde;47908
01/03/2018;roca;Yrigoyen;99445
01/03/2019;roca;Yrigoyen;82172
01/03/2020;roca;Yrigoyen;38852
01/03/2020;roca;Zeballos;64257
01/03/2019;roca;Zeballos;114078
01/03/2018;roca;Zeballos;88704
01/03/2019;sanmartin;Astolfi;16960
01/03/2018;sanmartin;Astolfi;23215
01/03/2020;sanmartin;Astolfi;6750
01/03/2020;sanmartin;B. Vista;58551
01/03/2019;sanmartin;B. Vista;103529
01/03/2018;sanmartin;B. Vista;126730
01/03/2018;sanmartin;Cabred;4122
01/03/2019;sanmartin;Cabred;4159
01/03/2020;sanmartin;Cabred;2506
01/03/2020;sanmartin;Caseros;103578
01/03/2018;sanmartin;Caseros;185817
01/03/2019;sanmartin;Caseros;147862
01/03/2018;sanmartin;Chacarita;125933
01/03/2019;sanmartin;Chacarita;17
01/03/2020;sanmartin;Chacarita;2
01/03/2020;sanmartin;Derqui;59078
01/03/2018;sanmartin;Derqui;187573
01/03/2019;sanmartin;Derqui;161800
01/03/2018;sanmartin;Hurlingham;103388
01/03/2019;sanmartin;Hurlingham;91149
01/03/2020;sanmartin;Hurlingham;49595
01/03/2020;sanmartin;J.C. Paz;255308
01/03/2019;sanmartin;J.C. Paz;455872
01/03/2018;sanmartin;J.C. Paz;558539
01/03/2019;sanmartin;Manzanares;2717
01/03/2018;sanmartin;Manzanares;2580
01/03/2020;sanmartin;Manzanares;1917
01/03/2020;sanmartin;Muniz;31008
01/03/2018;sanmartin;Muniz;74759
01/03/2019;sanmartin;Muniz;58550
01/03/2018;sanmartin;Palermo;212387
01/03/2019;sanmartin;Palermo;181
01/03/2020;sanmartin;Palermo;158227
01/03/2020;sanmartin;Palomar;55217
01/03/2018;sanmartin;Palomar;109538
01/03/2019;sanmartin;Palomar;87689
01/03/2018;sanmartin;Paternal;17178
01/03/2019;sanmartin;Paternal;10
01/03/2020;sanmartin;Paternal;1
01/03/2020;sanmartin;Pilar;66745
01/03/2019;sanmartin;Pilar;151000
01/03/2018;sanmartin;Pilar;173605
01/03/2019;sanmartin;Retiro;3
01/03/2018;sanmartin;Retiro;323981
01/03/2020;sanmartin;Retiro;236299
01/03/2020;sanmartin;S. Lugares;15989
01/03/2019;sanmartin;S. Lugares;22307
01/03/2018;sanmartin;S. Lugares;30819
01/03/2019;sanmartin;Saenz Pena;116685
01/03/2018;sanmartin;Saenz Pena;111513
01/03/2020;sanmartin;Saenz Pena;49752
01/03/2020;sanmartin;San Miguel;174254
01/03/2018;sanmartin;San Miguel;395213
01/03/2019;sanmartin;San Miguel;323962
01/03/2018;sanmartin;Sol Y Verde;117532
01/03/2019;sanmartin;Sol Y Verde;102730
01/03/2020;sanmartin;Sol Y Verde;32379
01/03/2020;sanmartin;V. Devoto;75148
01/03/2019;sanmartin;V. Devoto;117407
01/03/2018;sanmartin;V. Devoto;131166
01/03/2018;sanmartin;V. Parque;187768
01/03/2019;sanmartin;V. Parque;323597
01/03/2020;sanmartin;V. Parque;103143
01/03/2020;sanmartin;W. Morris;25849
01/03/2019;sanmartin;W. Morris;62538
01/03/2018;sanmartin;W. Morris;72317
01/03/2019;sarmiento;Caballito;199418
01/03/2018;sarmiento;Caballito;172207
01/03/2020;sarmiento;Caballito;97364
01/03/2020;sarmiento;Castelar;128094
01/03/2019;sarmiento;Castelar;253380
01/03/2018;sarmiento;Castelar;241174
01/03/2019;sarmiento;Ciudadela;150032
01/03/2018;sarmiento;Ciudadela;124795
01/03/2020;sarmiento;Ciudadela;87496
01/03/2018;sarmiento;Estacion 25;43
01/03/2018;sarmiento;Estacion 29;80
01/03/2018;sarmiento;Flores;260618
01/03/2019;sarmiento;Flores;244050
01/03/2020;sarmiento;Flores;143236
01/03/2020;sarmiento;Floresta;78480
01/03/2018;sarmiento;Floresta;139919
01/03/2019;sarmiento;Floresta;145771
01/03/2018;sarmiento;Haedo;160501
01/03/2019;sarmiento;Haedo;160963
01/03/2020;sarmiento;Haedo;74008
01/03/2020;sarmiento;Ituzaingo;154156
01/03/2018;sarmiento;Ituzaingo;288739
01/03/2019;sarmiento;Ituzaingo;284711
01/03/2019;sarmiento;Liniers;534766
01/03/2018;sarmiento;Liniers;103219
01/03/2020;sarmiento;Liniers;326138
01/03/2020;sarmiento;Merlo;515686
01/03/2019;sarmiento;Merlo;883682
01/03/2018;sarmiento;Merlo;805535
01/03/2019;sarmiento;Miserere;273
01/03/2020;sarmiento;Miserere;122
01/03/2020;sarmiento;Moreno;496891
01/03/2018;sarmiento;Moreno;859442
01/03/2019;sarmiento;Moreno;817583
01/03/2019;sarmiento;Morón;897291
01/03/2018;sarmiento;Morón;931808
01/03/2020;sarmiento;Morón;533341
01/03/2020;sarmiento;Once;901159
01/03/2018;sarmiento;Once;1590417
01/03/2019;sarmiento;Once;1669895
01/03/2019;sarmiento;Paso del Rey;229531
01/03/2018;sarmiento;Paso del Rey;202873
01/03/2020;sarmiento;Paso del Rey;106735
01/03/2020;sarmiento;Ramos Mejía;229953
01/03/2019;sarmiento;Ramos Mejía;460616
01/03/2018;sarmiento;Ramos Mejía;380754
01/03/2018;sarmiento;S.A de Padua;256999
01/03/2019;sarmiento;S.A de Padua;255982
01/03/2020;sarmiento;S.A de Padua;139908
01/03/2020;sarmiento;Villa Luro;50453
01/03/2018;sarmiento;Villa Luro;90592
01/03/2019;sarmiento;Villa Luro;107770
01/02/2020;belgranonorte;A. del Valle ;16802
01/02/2020;belgranonorte;Boulogne Sur;157123
01/02/2019;belgranonorte;Boulogne Sur;166882
01/02/2020;belgranonorte;Carapachay;41521
01/02/2020;belgranonorte;Del Viso;65181
01/02/2020;belgranonorte;Don Torcuato;113136
01/02/2019;belgranonorte;Don Torcuato;120224
01/02/2019;belgranonorte;Florida;36524
01/02/2020;belgranonorte;Florida;32482
01/02/2020;belgranonorte;Grand Bourg;187765
01/02/2019;belgranonorte;Grand Bourg;190724
01/02/2019;belgranonorte;Ing. P. Nogués;104087
01/02/2020;belgranonorte;Ing. P. Nogués;89040
01/02/2020;belgranonorte;Los Polvorines;121166
01/02/2019;belgranonorte;Los Polvorines;124584
01/02/2019;belgranonorte;Munro;95844
01/02/2020;belgranonorte;Munro;82856
01/02/2020;belgranonorte;R. S. Ortíz;35686
01/02/2019;belgranonorte;R. S. Ortíz;36461
01/02/2019;belgranonorte;Retiro;538013
01/02/2020;belgranonorte;Retiro;394183
01/02/2020;belgranonorte;Villa Adelina;85337
01/02/2019;belgranonorte;Villa Adelina;118923
01/02/2020;belgranonorte;Villa Rosa;69461
01/02/2020;belgranosur;20 de Junio;1244
01/02/2020;belgranosur;Aldo Bonzi;2549
01/02/2018;belgranosur;Aldo Bonzi;5698
01/02/2019;belgranosur;Aldo Bonzi;2214
01/02/2018;belgranosur;Buenos Aires;125439
01/02/2019;belgranosur;Buenos Aires;3
01/02/2020;belgranosur;Buenos Aires;50
01/02/2020;belgranosur;Castello;64224
01/02/2018;belgranosur;Castello;38130
01/02/2019;belgranosur;Castello;59286
01/02/2018;belgranosur;Castillo;27627
01/02/2019;belgranosur;Castillo;28626
01/02/2020;belgranosur;Castillo;41180
01/02/2020;belgranosur;Eva Duarte;43879
01/02/2018;belgranosur;Eva Duarte;33944
01/02/2019;belgranosur;Eva Duarte;42989
01/02/2018;belgranosur;Fournier;24722
01/02/2019;belgranosur;Fournier;31673
01/02/2020;belgranosur;Fournier;33122
01/02/2020;belgranosur;G. Catan;198808
01/02/2019;belgranosur;G. Catan;148313
01/02/2018;belgranosur;G. Catan;155446
01/02/2019;belgranosur;I. Casanova;21400
01/02/2018;belgranosur;I. Casanova;19263
01/02/2020;belgranosur;I. Casanova;26944
01/02/2020;belgranosur;Illia;22906
01/02/2019;belgranosur;Illia;14166
01/02/2018;belgranosur;Illia;13506
01/02/2019;belgranosur;Independencia;114744
01/02/2018;belgranosur;Independencia;101469
01/02/2020;belgranosur;Independencia;120282
01/02/2020;belgranosur;J. Ingenieros;4424
01/02/2018;belgranosur;J. Ingenieros;3740
01/02/2019;belgranosur;J. Ingenieros;3482
01/02/2019;belgranosur;KM. 12;1291
01/02/2020;belgranosur;KM. 12;1879
01/02/2020;belgranosur;La Salada;1
01/02/2020;belgranosur;Laferrere;210564
01/02/2019;belgranosur;Laferrere;195340
01/02/2018;belgranosur;Laferrere;167371
01/02/2018;belgranosur;Libertad;25668
01/02/2019;belgranosur;Libertad;24551
01/02/2020;belgranosur;Libertad;30993
01/02/2020;belgranosur;M. Belgrano;35211
01/02/2018;belgranosur;M. Belgrano;27565
01/02/2019;belgranosur;M. Belgrano;35022
01/02/2019;belgranosur;Mendeville;2640
01/02/2018;belgranosur;Mendeville;2376
01/02/2020;belgranosur;Mendeville;4540
01/02/2020;belgranosur;Merlo Gomez;18218
01/02/2019;belgranosur;Merlo Gomez;18911
01/02/2018;belgranosur;Merlo Gomez;19122
01/02/2018;belgranosur;Puente Alsina;1
01/02/2019;belgranosur;Querandi;19027
01/02/2018;belgranosur;Querandi;14314
01/02/2020;belgranosur;Querandi;20846
01/02/2020;belgranosur;Saenz;262433
01/02/2019;belgranosur;Saenz;233308
01/02/2018;belgranosur;Saenz;116232
01/02/2019;belgranosur;Tapiales;28887
01/02/2018;belgranosur;Tapiales;25230
01/02/2020;belgranosur;Tapiales;33533
01/02/2020;belgranosur;V. Madero;70240
01/02/2019;belgranosur;V. Madero;62309
01/02/2018;belgranosur;V. Madero;48255
01/02/2019;belgranosur;V. Soldati;31537
01/02/2018;belgranosur;V. Soldati;20481
01/02/2020;belgranosur;V. Soldati;34764
01/02/2020;belgranosur;V.lugano;88024
01/02/2018;belgranosur;V.lugano;37822
01/02/2019;belgranosur;V.lugano;78583
01/02/2019;belgranosur;Villegas;4505
01/02/2018;belgranosur;Villegas;5475
01/02/2020;belgranosur;Villegas;5095
01/02/2020;mitre;3 De Febrero;52418
01/02/2019;mitre;3 De Febrero;59047
01/02/2018;mitre;3 De Febrero;31791
01/02/2019;mitre;Acassuso;34665
01/02/2018;mitre;Acassuso;46193
01/02/2020;mitre;Acassuso;53664
01/02/2020;mitre;Beccar;65682
01/02/2018;mitre;Beccar;52760
01/02/2019;mitre;Beccar;39845
01/02/2018;mitre;Belgrano C.;273020
01/02/2019;mitre;Belgrano C.;8694
01/02/2020;mitre;Belgrano C.;314610
01/02/2020;mitre;Belgrano R.;143751
01/02/2019;mitre;Belgrano R.;161854
01/02/2018;mitre;Belgrano R.;145033
01/02/2019;mitre;Benavidez;593
01/02/2018;mitre;Benavidez;809
01/02/2020;mitre;Benavidez;719
01/02/2020;mitre;Capilla Del Señor;523
01/02/2018;mitre;Capilla Del Señor;3
01/02/2018;mitre;Carranza;151190
01/02/2019;mitre;Carranza;154784
01/02/2020;mitre;Carranza;129682
01/02/2020;mitre;Carupa;94056
01/02/2018;mitre;Carupa;99876
01/02/2019;mitre;Carupa;65951
01/02/2018;mitre;Centrangolo;13336
01/02/2019;mitre;Centrangolo;14056
01/02/2020;mitre;Centrangolo;11692
01/02/2020;mitre;Chilavert;41533
01/02/2019;mitre;Chilavert;48668
01/02/2018;mitre;Chilavert;36632
01/02/2018;mitre;Coghlan;28338
01/02/2019;mitre;Coghlan;29040
01/02/2020;mitre;Coghlan;24442
01/02/2020;mitre;Colegiales;68375
01/02/2019;mitre;Colegiales;78883
01/02/2018;mitre;Colegiales;68882
01/02/2019;mitre;Drago;43662
01/02/2018;mitre;Drago;28617
01/02/2020;mitre;Drago;42916
01/02/2020;mitre;El Talar;33
01/02/2019;mitre;El Talar;61
01/02/2018;mitre;El Talar;39
01/02/2019;mitre;Escobar;2640
01/02/2018;mitre;Escobar;4045
01/02/2020;mitre;Escobar;3166
01/02/2020;mitre;Florida;14650
01/02/2019;mitre;Florida;18323
01/02/2018;mitre;Florida;16444
01/02/2019;mitre;Garin;1301
01/02/2018;mitre;Garin;712
01/02/2020;mitre;Garin;1134
01/02/2020;mitre;Jose Leon Suarez;191265
01/02/2018;mitre;Jose Leon Suarez;211667
01/02/2019;mitre;Jose Leon Suarez;212917
01/02/2019;mitre;Juan B. Justo;19964
01/02/2018;mitre;Juan B. Justo;12517
01/02/2020;mitre;Juan B. Justo;14570
01/02/2020;mitre;L. De La Torre;57297
01/02/2020;mitre;La Lucila;49324
01/02/2019;mitre;La Lucila;26529
01/02/2018;mitre;La Lucila;44707
01/02/2019;mitre;Lopez Camelo;5
01/02/2020;mitre;Lopez Camelo;890
01/02/2018;mitre;Los Cardales;24
01/02/2018;mitre;Malaver;23753
01/02/2019;mitre;Malaver;27152
01/02/2020;mitre;Malaver;24333
01/02/2020;mitre;Maq. Savio;1313
01/02/2019;mitre;Maq. Savio;1459
01/02/2018;mitre;Maq. Savio;2128
01/02/2019;mitre;Martinez;99373
01/02/2018;mitre;Martinez;132394
01/02/2020;mitre;Martinez;127502
01/02/2018;mitre;Matheu;1581
01/02/2019;mitre;Matheu;999
01/02/2019;mitre;Migueletes;43344
01/02/2018;mitre;Migueletes;15346
01/02/2020;mitre;Migueletes;29925
01/02/2020;mitre;Mitre;49179
01/02/2018;mitre;Mitre;58688
01/02/2019;mitre;Mitre;107582
01/02/2019;mitre;Nuñez;189356
01/02/2018;mitre;Nuñez;80285
01/02/2020;mitre;Nuñez;89303
01/02/2020;mitre;Olivos;89711
01/02/2019;mitre;Olivos;64385
01/02/2018;mitre;Olivos;61302
01/02/2018;mitre;Pueyrredon;54696
01/02/2019;mitre;Pueyrredon;66844
01/02/2020;mitre;Pueyrredon;59003
01/02/2020;mitre;Retiro (Suarez-Mitre);507518
01/02/2018;mitre;Retiro (Suarez-Mitre);585384
01/02/2019;mitre;Retiro (Suarez-Mitre);487011
01/02/2018;mitre;Retiro (Tigre);552590
01/02/2019;mitre;Retiro (Tigre);200998
01/02/2020;mitre;Retiro (Tigre);669417
01/02/2020;mitre;Rivadavia;95002
01/02/2019;mitre;Rivadavia;101157
01/02/2018;mitre;Rivadavia;119126
01/02/2018;mitre;Saavedra;37451
01/02/2019;mitre;Saavedra;34776
01/02/2020;mitre;Saavedra;27669
01/02/2020;mitre;San Andres;35060
01/02/2018;mitre;San Andres;23747
01/02/2019;mitre;San Andres;42022
01/02/2019;mitre;San Fernando;85204
01/02/2018;mitre;San Fernando;68543
01/02/2020;mitre;San Fernando;92918
01/02/2020;mitre;San Isidro;245847
01/02/2018;mitre;San Isidro;251929
01/02/2019;mitre;San Isidro;216732
01/02/2018;mitre;San Martin;210890
01/02/2019;mitre;San Martin;198483
01/02/2020;mitre;San Martin;222686
01/02/2020;mitre;Tigre;316399
01/02/2018;mitre;Tigre;322403
01/02/2019;mitre;Tigre;240232
01/02/2019;mitre;Urquiza;200012
01/02/2018;mitre;Urquiza;193751
01/02/2020;mitre;Urquiza;185762
01/02/2020;mitre;V. Ballester;130635
01/02/2018;mitre;V. Ballester;120212
01/02/2019;mitre;V. Ballester;135012
01/02/2019;mitre;Vicente Lopez;44091
01/02/2018;mitre;Vicente Lopez;79111
01/02/2020;mitre;Vicente Lopez;75567
01/02/2020;mitre;Victoria Elect;64559
01/02/2019;mitre;Victoria Elect;51976
01/02/2018;mitre;Victoria Elect;59277
01/02/2018;mitre;Virreyes;118969
01/02/2019;mitre;Virreyes;107536
01/02/2020;mitre;Virreyes;123239
01/02/2020;mitre;Zarate;1334
01/02/2019;mitre;Zarate;1147
01/02/2018;mitre;Zarate;1661
01/02/2019;mitre;Zelaya;272
01/02/2018;roca;A. De Elia;30
01/02/2019;roca;A. De Elia;8
01/02/2018;roca;A. Petion;4882
01/02/2019;roca;A. Petion;4693
01/02/2020;roca;A. Petion;4395
01/02/2020;roca;A.korn;206008
01/02/2018;roca;A.korn;197551
01/02/2019;roca;A.korn;192668
01/02/2020;roca;Abbot;646
01/02/2020;roca;Adrogue;234554
01/02/2019;roca;Adrogue;260831
01/02/2018;roca;Adrogue;218885
01/02/2018;roca;Altamirano;5
01/02/2020;roca;Altamirano;643
01/02/2020;roca;Ardigo;132905
01/02/2019;roca;Ardigo;134214
01/02/2018;roca;Ardigo;91162
01/02/2018;roca;Banfield;482117
01/02/2019;roca;Banfield;468061
01/02/2020;roca;Banfield;408769
01/02/2020;roca;Berazategui;257369
01/02/2018;roca;Berazategui;190437
01/02/2019;roca;Berazategui;227973
01/02/2018;roca;Bernal;67156
01/02/2019;roca;Bernal;121419
01/02/2020;roca;Bernal;127366
01/02/2020;roca;Bosques;99252
01/02/2018;roca;Bosques;68642
01/02/2019;roca;Bosques;102166
01/02/2019;roca;Brandsen;301
01/02/2018;roca;Brandsen;1849
01/02/2020;roca;Brandsen;1345
01/02/2018;roca;Brian;3
01/02/2019;roca;Brian;3
01/02/2019;roca;Burzaco;419739
01/02/2018;roca;Burzaco;424676
01/02/2020;roca;Burzaco;375627
01/02/2020;roca;Calzada;137891
01/02/2018;roca;Calzada;131806
01/02/2019;roca;Calzada;139553
01/02/2018;roca;Canuelas;25593
01/02/2019;roca;Canuelas;25876
01/02/2020;roca;Canuelas;29559
01/02/2020;roca;Chascomus;30147
01/02/2019;roca;Chascomus;1306
01/02/2018;roca;Chascomus;12683
01/02/2018;roca;City Bell;34668
01/02/2019;roca;City Bell;40911
01/02/2020;roca;City Bell;45336
01/02/2020;roca;Claypole;237160
01/02/2019;roca;Claypole;226575
01/02/2018;roca;Claypole;254363
01/02/2019;roca;Constitucion;3859969
01/02/2018;roca;Constitucion;3647869
01/02/2020;roca;Constitucion;3535035
01/02/2020;roca;Dario Y Maxi;177341
01/02/2019;roca;Dario Y Maxi;215511
01/02/2018;roca;Dario Y Maxi;222058
01/02/2019;roca;Don Bosco;52178
01/02/2018;roca;Don Bosco;21712
01/02/2020;roca;Don Bosco;53585
01/02/2020;roca;El Jaguel;157963
01/02/2019;roca;El Jaguel;169896
01/02/2018;roca;El Jaguel;162635
01/02/2020;roca;Emp. Lobos;302
01/02/2020;roca;Escalada;141850
01/02/2018;roca;Escalada;104700
01/02/2019;roca;Escalada;130777
01/02/2018;roca;Ezeiza;429200
01/02/2019;roca;Ezeiza;441300
01/02/2020;roca;Ezeiza;422698
01/02/2020;roca;Ezpeleta;166124
01/02/2018;roca;Ezpeleta;122352
01/02/2019;roca;Ezpeleta;167826
01/02/2018;roca;F. Varela;213784
01/02/2019;roca;F. Varela;298171
01/02/2020;roca;F. Varela;260548
01/02/2020;roca;Gandara;159
01/02/2020;roca;Gerli;101724
01/02/2019;roca;Gerli;127917
01/02/2018;roca;Gerli;125869
01/02/2019;roca;Glew;517075
01/02/2018;roca;Glew;554992
01/02/2020;roca;Glew;449506
01/02/2020;roca;Gonnet;30466
01/02/2019;roca;Gonnet;30053
01/02/2018;roca;Gonnet;18242
01/02/2018;roca;Guernica;99338
01/02/2019;roca;Guernica;152867
01/02/2020;roca;Guernica;180962
01/02/2020;roca;Gutierrez;2994
01/02/2018;roca;Gutierrez;5649
01/02/2019;roca;Gutierrez;5776
01/02/2018;roca;H. Espanol;1
01/02/2019;roca;H. Espanol;7
01/02/2018;roca;Haedo;3008
01/02/2019;roca;Haedo;1881
01/02/2020;roca;Haedo;11
01/02/2020;roca;Hudson;66641
01/02/2019;roca;Hudson;65775
01/02/2018;roca;Hudson;40376
01/02/2018;roca;J. Marmol;59197
01/02/2019;roca;J. Marmol;51796
01/02/2020;roca;J. Marmol;65242
01/02/2020;roca;Jeppener;2809
01/02/2018;roca;Juan XXIII;12
01/02/2019;roca;Juan XXIII;3
01/02/2018;roca;Kloosterman;162
01/02/2019;roca;Kloosterman;525
01/02/2020;roca;Kloosterman;631
01/02/2018;roca;Km. 33;15
01/02/2019;roca;Km. 33;7
01/02/2018;roca;Km. 34;9
01/02/2019;roca;Km. 34;4
01/02/2019;roca;L. De Zamora;950900
01/02/2018;roca;L. De Zamora;962047
01/02/2020;roca;L. De Zamora;933209
01/02/2020;roca;L. Guillon;109896
01/02/2019;roca;L. Guillon;115401
01/02/2018;roca;L. Guillon;107367
01/02/2019;roca;La Plata;289200
01/02/2018;roca;La Plata;237314
01/02/2020;roca;La Plata;346169
01/02/2020;roca;Lanus;732045
01/02/2019;roca;Lanus;741404
01/02/2018;roca;Lanus;730422
01/02/2018;roca;Levene;173
01/02/2019;roca;Levene;771
01/02/2020;roca;Levene;1439
01/02/2020;roca;Llavallol;76189
01/02/2018;roca;Llavallol;70748
01/02/2019;roca;Llavallol;79234
01/02/2020;roca;Lobos;2015
01/02/2020;roca;Longchamps;394793
01/02/2019;roca;Longchamps;383635
01/02/2018;roca;Longchamps;407238
01/02/2019;roca;Maximo Paz;11475
01/02/2018;roca;Maximo Paz;10755
01/02/2020;roca;Maximo Paz;9889
01/02/2020;roca;Monte;6526
01/02/2018;roca;Monte;4
01/02/2019;roca;Monte;35
01/02/2018;roca;Monte Grande;481015
01/02/2019;roca;Monte Grande;491833
01/02/2020;roca;Monte Grande;473039
01/02/2020;roca;Pereyra;1357
01/02/2018;roca;Pereyra;316
01/02/2019;roca;Pereyra;1580
01/02/2018;roca;Platanos;14440
01/02/2019;roca;Platanos;44576
01/02/2020;roca;Platanos;43531
01/02/2020;roca;Quilmes;389845
01/02/2018;roca;Quilmes;201035
01/02/2019;roca;Quilmes;369581
01/02/2018;roca;Ranelagh;6654
01/02/2019;roca;Ranelagh;28734
01/02/2020;roca;Ranelagh;39932
01/02/2020;roca;Ringuelet;12309
01/02/2018;roca;Ringuelet;92
01/02/2019;roca;Ringuelet;8590
01/02/2019;roca;San Justo;248
01/02/2018;roca;San Justo;269
01/02/2020;roca;San Justo;3
01/02/2020;roca;Santa Sofia;7783
01/02/2018;roca;Santa Sofia;11331
01/02/2019;roca;Santa Sofia;10282
01/02/2019;roca;Sarandi;46120
01/02/2018;roca;Sarandi;33326
01/02/2020;roca;Sarandi;45420
01/02/2020;roca;Sourigues;37498
01/02/2019;roca;Sourigues;34760
01/02/2018;roca;Sourigues;13067
01/02/2018;roca;Spegazzini;7274
01/02/2019;roca;Spegazzini;12613
01/02/2020;roca;Spegazzini;12108
01/02/2020;roca;Tablada;1
01/02/2018;roca;Tablada;37
01/02/2019;roca;Tablada;278
01/02/2018;roca;Temperley;227827
01/02/2019;roca;Temperley;214126
01/02/2020;roca;Temperley;179624
01/02/2020;roca;Tolosa;18232
01/02/2019;roca;Tolosa;16906
01/02/2018;roca;Tolosa;1104
01/02/2019;roca;Tristan Suarez;21754
01/02/2018;roca;Tristan Suarez;16096
01/02/2020;roca;Tristan Suarez;20405
01/02/2020;roca;Turdera;87773
01/02/2018;roca;Turdera;75699
01/02/2019;roca;Turdera;87986
01/02/2019;roca;U. Ferroviaria;1876
01/02/2018;roca;U. Ferroviaria;271
01/02/2020;roca;U. Ferroviaria;2121
01/02/2020;roca;Universitario;34272
01/02/2020;roca;Uribelarrea;665
01/02/2020;roca;V. Casares;1172
01/02/2019;roca;V. Casares;1242
01/02/2018;roca;V. Casares;142
01/02/2019;roca;V. Dominico;45384
01/02/2018;roca;V. Dominico;22425
01/02/2020;roca;V. Dominico;44954
01/02/2020;roca;Villa Elisa;41385
01/02/2018;roca;Villa Elisa;29864
01/02/2019;roca;Villa Elisa;40095
01/02/2018;roca;Villa Espana;11860
01/02/2019;roca;Villa Espana;32304
01/02/2020;roca;Villa Espana;33460
01/02/2020;roca;Wilde;76632
01/02/2019;roca;Wilde;75898
01/02/2018;roca;Wilde;42946
01/02/2019;roca;Yrigoyen;81313
01/02/2018;roca;Yrigoyen;74074
01/02/2020;roca;Yrigoyen;59368
01/02/2020;roca;Zeballos;105017
01/02/2018;roca;Zeballos;68201
01/02/2019;roca;Zeballos;103797
01/02/2018;sanmartin;Astolfi;18199
01/02/2019;sanmartin;Astolfi;15842
01/02/2020;sanmartin;Astolfi;12442
01/02/2020;sanmartin;B. Vista;89959
01/02/2019;sanmartin;B. Vista;88446
01/02/2018;sanmartin;B. Vista;90614
01/02/2018;sanmartin;Cabred;3798
01/02/2019;sanmartin;Cabred;3382
01/02/2020;sanmartin;Cabred;5105
01/02/2020;sanmartin;Caseros;152862
01/02/2019;sanmartin;Caseros;129050
01/02/2018;sanmartin;Caseros;136031
01/02/2019;sanmartin;Chacarita;23
01/02/2018;sanmartin;Chacarita;517
01/02/2020;sanmartin;Chacarita;7
01/02/2020;sanmartin;Derqui;106301
01/02/2019;sanmartin;Derqui;139662
01/02/2018;sanmartin;Derqui;148399
01/02/2018;sanmartin;Hurlingham;79594
01/02/2019;sanmartin;Hurlingham;71586
01/02/2020;sanmartin;Hurlingham;76392
01/02/2020;sanmartin;J.C. Paz;436392
01/02/2019;sanmartin;J.C. Paz;395695
01/02/2018;sanmartin;J.C. Paz;427654
01/02/2018;sanmartin;Manzanares;2799
01/02/2019;sanmartin;Manzanares;2132
01/02/2020;sanmartin;Manzanares;4017
01/02/2020;sanmartin;Muniz;49459
01/02/2018;sanmartin;Muniz;52008
01/02/2019;sanmartin;Muniz;46083
01/02/2019;sanmartin;Palermo;78
01/02/2018;sanmartin;Palermo;1207
01/02/2020;sanmartin;Palermo;278682
01/02/2020;sanmartin;Palomar;104868
01/02/2018;sanmartin;Palomar;82048
01/02/2019;sanmartin;Palomar;78396
01/02/2018;sanmartin;Paternal;23
01/02/2019;sanmartin;Paternal;11
01/02/2020;sanmartin;Paternal;2
01/02/2020;sanmartin;Pilar;111364
01/02/2019;sanmartin;Pilar;122407
01/02/2018;sanmartin;Pilar;126453
01/02/2019;sanmartin;Retiro;7
01/02/2018;sanmartin;Retiro;69
01/02/2020;sanmartin;Retiro;396288
01/02/2020;sanmartin;S. Lugares;32415
01/02/2019;sanmartin;S. Lugares;20725
01/02/2018;sanmartin;S. Lugares;22761
01/02/2019;sanmartin;Saenz Pena;99942
01/02/2018;sanmartin;Saenz Pena;82661
01/02/2020;sanmartin;Saenz Pena;75614
01/02/2020;sanmartin;San Miguel;294706
01/02/2018;sanmartin;San Miguel;303439
01/02/2019;sanmartin;San Miguel;274877
01/02/2018;sanmartin;Sol Y Verde;78870
01/02/2019;sanmartin;Sol Y Verde;79825
