mes;linea;estacion;cantidad
09/2018;sanmartin;"San Miguel";331225
09/2018;sanmartin;"Sol Y Verde";98085
09/2019;sanmartin;"Sol Y Verde";86185
09/2019;sanmartin;"V. Devoto";155038
09/2018;sanmartin;"V. Devoto";115116
09/2018;sanmartin;"V. Parque";302907
09/2019;sanmartin;"V. Parque";216671
09/2019;sanmartin;"W. Morris";67247
09/2018;sanmartin;"W. Morris";66210
09/2018;sarmiento;Caballito;182151
09/2019;sarmiento;Caballito;208823
09/2019;sarmiento;Castelar;287592
09/2018;sarmiento;Castelar;250996
09/2018;sarmiento;Ciudadela;158068
09/2019;sarmiento;Ciudadela;173097
09/2018;sarmiento;"Estacion 25";40
09/2018;sarmiento;"Estacion 29";51
09/2018;sarmiento;"Estacion 31";23
09/2018;sarmiento;"Estacion 33";649
09/2018;sarmiento;"Estacion 36";397
09/2018;sarmiento;"Estacion 40";214
09/2018;sarmiento;Flores;252807
09/2019;sarmiento;Flores;278446
09/2019;sarmiento;Floresta;166870
09/2018;sarmiento;Floresta;135312
09/2018;sarmiento;Haedo;167659
09/2019;sarmiento;Haedo;182198
09/2019;sarmiento;Ituzaingo;321597
09/2018;sarmiento;Ituzaingo;302582
09/2018;sarmiento;Liniers;470348
09/2019;sarmiento;Liniers;669600
09/2019;sarmiento;Merlo;944020
09/2018;sarmiento;Merlo;889735
09/2018;sarmiento;Miserere;337
09/2019;sarmiento;Miserere;235
09/2018;sarmiento;Mor;834831
09/2018;sarmiento;Moreno;892659
09/2019;sarmiento;Moreno;957887
09/2019;sarmiento;Morón;1033370
09/2019;sarmiento;Once;1825775
09/2018;sarmiento;Once;1632491
09/2018;sarmiento;"Paso del Rey";216051
09/2019;sarmiento;"Paso del Rey";218667
09/2018;sarmiento;"Ramos Mej";490901
09/2019;sarmiento;"Ramos Mejía";566333
09/2019;sarmiento;"S.A de Padua";269532
09/2018;sarmiento;"S.A de Padua";280056
09/2018;sarmiento;"Villa Luro";102600
09/2019;sarmiento;"Villa Luro";126338
08/2019;belgranonorte;"Boulogne Sur";186972
08/2019;belgranonorte;"Del Viso";79340
08/2019;belgranonorte;"Don Torcuato";133226
08/2019;belgranonorte;Florida;39755
08/2019;belgranonorte;"Grand Bourg";212642
08/2019;belgranonorte;"Ing. P. Nogués";107985
08/2019;belgranonorte;"Los Polvorines";141693
08/2019;belgranonorte;Munro;114599
08/2019;belgranonorte;"R. S. Ortíz";70830
08/2019;belgranonorte;Retiro;523381
08/2019;belgranonorte;"Villa Adelina";140681
08/2019;belgranonorte;"Villa Rosa";79543
08/2019;belgranosur;"Aldo Bonzi";3802
08/2018;belgranosur;"Aldo Bonzi";4201
08/2018;belgranosur;"Buenos Aires";33
08/2019;belgranosur;"Buenos Aires";8
08/2019;belgranosur;Castello;76021
08/2018;belgranosur;Castello;60404
08/2018;belgranosur;Castillo;41281
08/2019;belgranosur;Castillo;47570
08/2019;belgranosur;"Eva Duarte";55351
08/2018;belgranosur;"Eva Duarte";48974
08/2018;belgranosur;Fournier;39560
08/2019;belgranosur;Fournier;43076
08/2019;belgranosur;"G. Catan";206401
08/2018;belgranosur;"G. Catan";195491
08/2018;belgranosur;"I. Casanova";27918
08/2019;belgranosur;"I. Casanova";32202
08/2019;belgranosur;Illia;29300
08/2018;belgranosur;Illia;20414
08/2018;belgranosur;Independencia;137432
08/2019;belgranosur;Independencia;141564
08/2019;belgranosur;"J. Ingenieros";5583
08/2018;belgranosur;"J. Ingenieros";4318
08/2018;belgranosur;"KM. 12";2763
08/2019;belgranosur;"KM. 12";2476
08/2019;belgranosur;Laferrere;244461
08/2018;belgranosur;Laferrere;229610
08/2018;belgranosur;Libertad;31300
08/2019;belgranosur;Libertad;37896
08/2019;belgranosur;"M. Belgrano";41498
08/2018;belgranosur;"M. Belgrano";46526
08/2018;belgranosur;Mendeville;5771
08/2019;belgranosur;Mendeville;6098
08/2019;belgranosur;"Merlo Gomez";23960
08/2018;belgranosur;"Merlo Gomez";26592
08/2018;belgranosur;Querandi;30755
08/2019;belgranosur;Querandi;35072
08/2019;belgranosur;Saenz;278210
08/2018;belgranosur;Saenz;290353
08/2018;belgranosur;Tapiales;35239
08/2019;belgranosur;Tapiales;39403
08/2019;belgranosur;"V. Madero";79644
08/2018;belgranosur;"V. Madero";75784
08/2018;belgranosur;"V. Soldati";42663
08/2019;belgranosur;"V. Soldati";44538
08/2019;belgranosur;V.lugano;103833
08/2018;belgranosur;V.lugano;96495
08/2018;belgranosur;Villegas;6798
08/2019;belgranosur;Villegas;7143
08/2019;mitre;"3 De Febrero";61603
08/2018;mitre;"3 De Febrero";72371
08/2018;mitre;Acassuso;65666
08/2019;mitre;Acassuso;65227
08/2019;mitre;Beccar;73515
08/2018;mitre;Beccar;71408
08/2018;mitre;"Belgrano C.";293570
08/2019;mitre;"Belgrano C.";410477
08/2019;mitre;"Belgrano R.";191903
08/2018;mitre;"Belgrano R.";211729
08/2018;mitre;Benavidez;483
08/2019;mitre;Benavidez;283
08/2019;mitre;Carranza;187660
08/2018;mitre;Carranza;219887
08/2018;mitre;Carupa;88559
08/2019;mitre;Carupa;89066
08/2019;mitre;Centrangolo;16246
08/2018;mitre;Centrangolo;18357
08/2018;mitre;Chilavert;61605
08/2019;mitre;Chilavert;52180
08/2019;mitre;Coghlan;31700
08/2018;mitre;Coghlan;31070
08/2018;mitre;Colegiales;101385
08/2019;mitre;Colegiales;96459
08/2019;mitre;Drago;62459
08/2018;mitre;Drago;68312
08/2018;mitre;"El Talar";87
08/2019;mitre;"El Talar";21
08/2019;mitre;Escobar;2253
08/2018;mitre;Escobar;3374
08/2018;mitre;Florida;24446
08/2019;mitre;Florida;21216
08/2019;mitre;Garin;1410
08/2018;mitre;Garin;1863
08/2018;mitre;"Jose Leon Suarez";267077
08/2019;mitre;"Jose Leon Suarez";232587
08/2019;mitre;"Juan B. Justo";19436
08/2018;mitre;"Juan B. Justo";23648
08/2018;mitre;"La Lucila";61948
08/2019;mitre;"La Lucila";60835
08/2019;mitre;"Lopez Camelo";355
08/2018;mitre;"Lopez Camelo";1524
08/2018;mitre;Malaver;34296
08/2019;mitre;Malaver;32070
08/2019;mitre;"Maq. Savio";418
08/2018;mitre;"Maq. Savio";2273
08/2018;mitre;Martinez;176866
08/2019;mitre;Martinez;172169
08/2019;mitre;Matheu;294
08/2018;mitre;Matheu;1339
08/2018;mitre;Migueletes;42591
08/2019;mitre;Migueletes;38216
08/2019;mitre;Mitre;55713
08/2018;mitre;Mitre;72026
08/2018;mitre;Nuñez;114467
08/2019;mitre;Nuñez;124155
08/2019;mitre;Olivos;118214
08/2018;mitre;Olivos;95810
08/2018;mitre;Pueyrredon;90326
08/2019;mitre;Pueyrredon;75107
08/2019;mitre;"Retiro (Suarez-Mitre)";592715
08/2018;mitre;"Retiro (Suarez-Mitre)";713114
08/2018;mitre;"Retiro (Tigre)";744735
08/2019;mitre;"Retiro (Tigre)";746675
08/2019;mitre;Rivadavia;85861
08/2018;mitre;Rivadavia;100877
08/2018;mitre;Saavedra;50717
08/2019;mitre;Saavedra;38085
08/2019;mitre;"San Andres";45079
08/2018;mitre;"San Andres";54999
08/2018;mitre;"San Fernando";92347
08/2019;mitre;"San Fernando";125742
08/2019;mitre;"San Isidro";305971
08/2018;mitre;"San Isidro";331755
08/2018;mitre;"San Martin";281913
08/2019;mitre;"San Martin";236554
08/2019;mitre;Tigre;322657
08/2018;mitre;Tigre;317746
08/2018;mitre;Urquiza;271465
08/2019;mitre;Urquiza;237299
08/2019;mitre;"V. Ballester";159214
08/2018;mitre;"V. Ballester";180681
08/2018;mitre;"Vicente Lopez";99053
08/2019;mitre;"Vicente Lopez";84199
08/2019;mitre;"Victoria Elect";75077
08/2018;mitre;"Victoria Elect";87673
08/2018;mitre;Virreyes;153941
08/2019;mitre;Virreyes;154994
08/2019;mitre;Zarate;724
08/2018;mitre;Zarate;815
08/2018;mitre;Zelaya;473
08/2019;mitre;Zelaya;350
08/2019;roca;"A. De Elia";2
08/2018;roca;"A. De Elia";30
08/2018;roca;"A. Petion";6251
08/2019;roca;"A. Petion";5091
08/2019;roca;A.korn;199063
08/2018;roca;A.korn;230035
08/2018;roca;Abbot;7
08/2019;roca;Abbot;672
08/2019;roca;Adrogue;316693
08/2018;roca;Adrogue;350105
08/2019;roca;Altamirano;226
08/2019;roca;Ardigo;165459
08/2018;roca;Ardigo;143697
08/2018;roca;Banfield;627195
08/2019;roca;Banfield;569953
08/2019;roca;Berazategui;284876
08/2018;roca;Berazategui;284571
08/2018;roca;Bernal;92099
08/2019;roca;Bernal;172576
08/2019;roca;Bosques;105746
08/2018;roca;Bosques;96296
08/2018;roca;Brandsen;1098
08/2019;roca;Brandsen;1652
08/2018;roca;Brian;1
08/2018;roca;Burzaco;574624
08/2019;roca;Burzaco;472006
08/2019;roca;Calzada;166309
08/2018;roca;Calzada;171302
08/2018;roca;Canuelas;29117
08/2019;roca;Canuelas;29078
08/2019;roca;Chascomus;4287
08/2018;roca;Chascomus;2385
08/2018;roca;"City Bell";47461
08/2019;roca;"City Bell";55909
08/2019;roca;Claypole;290460
08/2018;roca;Claypole;315505
08/2018;roca;Constitucion;4635975
08/2019;roca;Constitucion;4537805
08/2019;roca;"Dario Y Maxi";252616
08/2018;roca;"Dario Y Maxi";303821
08/2018;roca;"Don Bosco";57633
08/2019;roca;"Don Bosco";63373
08/2019;roca;"El Jaguel";203671
08/2018;roca;"El Jaguel";217412
08/2019;roca;"Emp. Lobos";408
08/2019;roca;Escalada;179211
08/2018;roca;Escalada;158135
08/2018;roca;Ezeiza;541570
08/2019;roca;Ezeiza;527239
08/2019;roca;Ezpeleta;202637
08/2018;roca;Ezpeleta;196005
08/2018;roca;"F. Varela";280201
08/2019;roca;"F. Varela";353400
08/2019;roca;Gandara;11
08/2019;roca;Gerli;139948
08/2018;roca;Gerli;164623
08/2018;roca;Glew;705453
08/2019;roca;Glew;613492
08/2019;roca;Gonnet;39157
08/2018;roca;Gonnet;20757
08/2018;roca;Guernica;151224
08/2019;roca;Guernica;203866
08/2019;roca;Gutierrez;4686
08/2018;roca;Gutierrez;8371
08/2018;roca;"H. Espanol";24
08/2018;roca;Haedo;3141
08/2019;roca;Haedo;1456
08/2019;roca;Hudson;78166
08/2018;roca;Hudson;69731
08/2018;roca;"J. Marmol";58510
08/2019;roca;"J. Marmol";86798
08/2019;roca;Jeppener;359
08/2019;roca;"Juan XXIII";8
08/2018;roca;"Juan XXIII";5
08/2018;roca;Kloosterman;144
08/2019;roca;Kloosterman;528
08/2019;roca;"Km. 33";2
08/2018;roca;"Km. 33";10
08/2018;roca;"Km. 34";7
08/2018;roca;"L. De Zamora";1205164
08/2019;roca;"L. De Zamora";1130537
08/2019;roca;"L. Guillon";151995
08/2018;roca;"L. Guillon";157494
08/2018;roca;"La Noria";4
08/2018;roca;"La Plata";354286
08/2019;roca;"La Plata";359752
08/2019;roca;Lanus;947388
08/2018;roca;Lanus;999585
08/2018;roca;Levene;112
08/2019;roca;Levene;1548
08/2019;roca;Llavallol;103981
08/2018;roca;Llavallol;101749
08/2019;roca;Lobos;2548
08/2019;roca;Longchamps;499456
08/2018;roca;Longchamps;533911
08/2018;roca;"Maximo Paz";1058
08/2019;roca;"Maximo Paz";11507
08/2019;roca;Monte;3881
08/2018;roca;Monte;69
08/2018;roca;"Monte Grande";611677
08/2019;roca;"Monte Grande";608078
08/2019;roca;Pereyra;4723
08/2018;roca;Pereyra;1141
08/2018;roca;Platanos;54527
08/2019;roca;Platanos;51608
08/2018;roca;Policlinico;214
08/2018;roca;Quilmes;376315
08/2019;roca;Quilmes;447223
08/2019;roca;Ranelagh;44691
08/2018;roca;Ranelagh;9291
08/2018;roca;Ringuelet;9275
08/2019;roca;Ringuelet;14065
08/2019;roca;"San Justo";328
08/2018;roca;"San Justo";407
08/2018;roca;"Santa Sofia";15992
08/2019;roca;"Santa Sofia";12030
08/2019;roca;Sarandi;55058
08/2018;roca;Sarandi;46377
08/2018;roca;Sourigues;16077
08/2019;roca;Sourigues;41866
08/2019;roca;Spegazzini;14896
08/2018;roca;Spegazzini;12360
08/2018;roca;"Sta. Catalina";1
08/2019;roca;"Sta. Catalina";1
08/2019;roca;Tablada;467
08/2018;roca;Tablada;387
08/2018;roca;Temperley;318930
08/2019;roca;Temperley;251881
08/2019;roca;Tolosa;21224
08/2018;roca;Tolosa;12550
08/2018;roca;"Tristan Suarez";20955
08/2019;roca;"Tristan Suarez";25460
08/2019;roca;Turdera;119238
08/2018;roca;Turdera;108837
08/2018;roca;"U. Ferroviaria";152
08/2019;roca;"U. Ferroviaria";2594
08/2019;roca;Universitario;32236
08/2019;roca;Uribelarrea;681
08/2019;roca;"V. Casares";1468
08/2018;roca;"V. Casares";149
08/2018;roca;"V. Dominico";41354
08/2019;roca;"V. Dominico";56216
08/2019;roca;"Villa Elisa";51668
08/2018;roca;"Villa Elisa";39913
08/2018;roca;"Villa Espana";10387
08/2019;roca;"Villa Espana";39320
08/2019;roca;Wilde;95340
08/2018;roca;Wilde;74511
08/2018;roca;Yrigoyen;101452
08/2019;roca;Yrigoyen;86656
08/2019;roca;Zeballos;115684
08/2018;roca;Zeballos;99393
08/2018;sanmartin;Astolfi;17955
08/2019;sanmartin;Astolfi;17529
08/2019;sanmartin;"B. Vista";126400
08/2018;sanmartin;"B. Vista";114466
08/2018;sanmartin;Cabred;3346
08/2019;sanmartin;Cabred;4757
08/2019;sanmartin;Caseros;196760
08/2018;sanmartin;Caseros;163505
08/2018;sanmartin;Chacarita;137
08/2019;sanmartin;Chacarita;58
08/2019;sanmartin;Derqui;158777
08/2018;sanmartin;Derqui;189349
08/2018;sanmartin;Hurlingham;90268
08/2019;sanmartin;Hurlingham;112988
08/2019;sanmartin;"J.C. Paz";560069
08/2018;sanmartin;"J.C. Paz";486185
08/2018;sanmartin;Manzanares;2242
08/2019;sanmartin;Manzanares;3611
08/2019;sanmartin;Muniz;75626
08/2018;sanmartin;Muniz;67801
08/2018;sanmartin;Palermo;376
08/2019;sanmartin;Palermo;304344
08/2019;sanmartin;Palomar;129312
08/2018;sanmartin;Palomar;105641
08/2018;sanmartin;Paternal;20
08/2019;sanmartin;Paternal;10
08/2019;sanmartin;Pilar;147819
08/2018;sanmartin;Pilar;167579
08/2018;sanmartin;Retiro;16
08/2019;sanmartin;Retiro;378973
08/2019;sanmartin;"S. Lugares";33536
08/2018;sanmartin;"S. Lugares";22824
08/2018;sanmartin;"Saenz Pena";121349
08/2019;sanmartin;"Saenz Pena";102693
08/2019;sanmartin;"San Miguel";380281
08/2018;sanmartin;"San Miguel";353666
08/2018;sanmartin;"Sol Y Verde";103538
08/2019;sanmartin;"Sol Y Verde";90791
08/2019;sanmartin;"V. Devoto";152167
08/2018;sanmartin;"V. Devoto";125793
08/2018;sanmartin;"V. Parque";340206
08/2019;sanmartin;"V. Parque";239309
08/2019;sanmartin;"W. Morris";69840
08/2018;sanmartin;"W. Morris";70004
08/2018;sarmiento;Caballito;197099
08/2019;sarmiento;Caballito;198726
08/2019;sarmiento;Castelar;293961
08/2018;sarmiento;Castelar;275135
08/2018;sarmiento;Ciudadela;84414
08/2019;sarmiento;Ciudadela;176750
08/2018;sarmiento;"Estacion 25";182
08/2018;sarmiento;"Estacion 29";466
08/2018;sarmiento;"Estacion 31";294
08/2018;sarmiento;"Estacion 32";1953
08/2018;sarmiento;"Estacion 33";6053
08/2018;sarmiento;"Estacion 36";5885
08/2018;sarmiento;"Estacion 40";2388
08/2018;sarmiento;Flores;274711
08/2019;sarmiento;Flores;272776
08/2019;sarmiento;Floresta;171254
08/2018;sarmiento;Floresta;151481
08/2018;sarmiento;Haedo;187696
08/2019;sarmiento;Haedo;188350
08/2019;sarmiento;Ituzaingo;321957
08/2018;sarmiento;Ituzaingo;281853
08/2018;sarmiento;Liniers;221340
08/2019;sarmiento;Liniers;670924
08/2019;sarmiento;Merlo;943507
08/2018;sarmiento;Merlo;970175
08/2018;sarmiento;Miserere;369
08/2019;sarmiento;Miserere;236
08/2019;sarmiento;Moreno;939410
08/2018;sarmiento;Moreno;925785
08/2018;sarmiento;Morón;968464
08/2019;sarmiento;Morón;1015434
08/2019;sarmiento;Once;1858125
08/2018;sarmiento;Once;1855074
08/2018;sarmiento;"Paso del Rey";231627
08/2019;sarmiento;"Paso del Rey";232118
08/2019;sarmiento;"Ramos Mejía";555924
08/2018;sarmiento;"Ramos Mejía";515496
08/2018;sarmiento;"S.A de Padua";304138
08/2019;sarmiento;"S.A de Padua";271411
08/2019;sarmiento;"Villa Luro";119532
08/2018;sarmiento;"Villa Luro";117156
07/2018;belgranonorte;"Boulogne Sur";72577
07/2019;belgranonorte;"Boulogne Sur";182155
07/2019;belgranonorte;"Del Viso";76376
07/2019;belgranonorte;"Don Torcuato";127709
07/2019;belgranonorte;Florida;37791
07/2019;belgranonorte;"Grand Bourg";210211
07/2018;belgranonorte;"Grand Bourg";90131
07/2018;belgranonorte;"Ing. P. Nogués";46886
07/2019;belgranonorte;"Ing. P. Nogués";112683
07/2019;belgranonorte;"Los Polvorines";136279
07/2019;belgranonorte;Munro;105584
07/2019;belgranonorte;"R. S. Ortíz";50548
07/2018;belgranonorte;"R. S. Ortíz";22910
07/2018;belgranonorte;Retiro;288852
07/2019;belgranonorte;Retiro;516675
07/2019;belgranonorte;"Villa Adelina";135367
07/2018;belgranonorte;"Villa Adelina";56971
07/2019;belgranonorte;"Villa Rosa";78044
07/2019;belgranosur;"Aldo Bonzi";3571
07/2018;belgranosur;"Aldo Bonzi";2876
07/2018;belgranosur;"Buenos Aires";30
07/2019;belgranosur;"Buenos Aires";3
07/2019;belgranosur;Castello;72894
07/2018;belgranosur;Castello;52941
07/2018;belgranosur;Castillo;36406
07/2019;belgranosur;Castillo;47959
07/2019;belgranosur;"Eva Duarte";52834
07/2018;belgranosur;"Eva Duarte";43040
07/2018;belgranosur;Fournier;33440
07/2019;belgranosur;Fournier;43440
07/2019;belgranosur;"G. Catan";188503
07/2018;belgranosur;"G. Catan";186775
07/2018;belgranosur;"I. Casanova";24472
07/2019;belgranosur;"I. Casanova";30591
07/2019;belgranosur;Illia;27845
07/2018;belgranosur;Illia;18014
07/2018;belgranosur;Independencia;125238
07/2019;belgranosur;Independencia;135815
07/2019;belgranosur;"J. Ingenieros";5631
07/2018;belgranosur;"J. Ingenieros";3738
07/2018;belgranosur;"KM. 12";2482
07/2019;belgranosur;"KM. 12";2335
07/2019;belgranosur;Laferrere;238395
07/2018;belgranosur;Laferrere;209158
07/2018;belgranosur;Libertad;25079
07/2019;belgranosur;Libertad;37583
07/2019;belgranosur;"M. Belgrano";42626
07/2018;belgranosur;"M. Belgrano";42169
07/2018;belgranosur;Mendeville;5696
07/2019;belgranosur;Mendeville;5525
07/2019;belgranosur;"Merlo Gomez";23833
07/2018;belgranosur;"Merlo Gomez";23386
07/2018;belgranosur;Querandi;22361
07/2019;belgranosur;Querandi;31139
07/2019;belgranosur;Saenz;268171
07/2018;belgranosur;Saenz;277008
07/2018;belgranosur;Tapiales;32972
07/2019;belgranosur;Tapiales;43713
07/2019;belgranosur;"V. Madero";76828
07/2018;belgranosur;"V. Madero";65152
07/2018;belgranosur;"V. Soldati";32223
07/2019;belgranosur;"V. Soldati";41039
07/2019;belgranosur;V.lugano;100904
07/2018;belgranosur;V.lugano;86549
07/2018;belgranosur;Villegas;6020
07/2019;belgranosur;Villegas;6745
07/2019;mitre;"3 De Febrero";70263
07/2018;mitre;"3 De Febrero";63475
07/2018;mitre;Acassuso;53342
07/2019;mitre;Acassuso;59283
07/2019;mitre;Beccar;68668
07/2018;mitre;Beccar;60712
07/2018;mitre;"Belgrano C.";260290
07/2019;mitre;"Belgrano C.";397720
07/2019;mitre;"Belgrano R.";179432
07/2018;mitre;"Belgrano R.";178660
07/2018;mitre;Benavidez;261
07/2019;mitre;Benavidez;311
07/2019;mitre;Carranza;166161
07/2018;mitre;Carranza;192157
07/2018;mitre;Carupa;68135
07/2019;mitre;Carupa;86343
07/2019;mitre;Centrangolo;14903
07/2018;mitre;Centrangolo;14423
07/2018;mitre;Chilavert;51447
07/2019;mitre;Chilavert;49454
07/2019;mitre;Coghlan;29946
07/2018;mitre;Coghlan;27921
07/2018;mitre;Colegiales;90692
07/2019;mitre;Colegiales;88475
07/2019;mitre;Drago;45043
07/2018;mitre;Drago;55892
07/2018;mitre;"El Talar";60
07/2018;mitre;Escobar;3259
07/2019;mitre;Escobar;2710
07/2019;mitre;Florida;19474
07/2018;mitre;Florida;18699
07/2018;mitre;Garin;1815
07/2019;mitre;Garin;1303
07/2019;mitre;"Jose Leon Suarez";228029
07/2018;mitre;"Jose Leon Suarez";260722
07/2018;mitre;"Juan B. Justo";21012
07/2019;mitre;"Juan B. Justo";18102
07/2019;mitre;"La Lucila";55787
07/2018;mitre;"La Lucila";52351
07/2018;mitre;"Lopez Camelo";1937
07/2019;mitre;"Lopez Camelo";38
07/2019;mitre;Malaver;29178
07/2018;mitre;Malaver;28802
07/2018;mitre;"Maq. Savio";2348
07/2018;mitre;Martinez;152511
07/2019;mitre;Martinez;164380
07/2018;mitre;Matheu;1246
07/2018;mitre;Migueletes;32233
07/2019;mitre;Migueletes;34189
07/2019;mitre;Mitre;56412
07/2018;mitre;Mitre;63373
07/2018;mitre;Nuñez;94433
07/2019;mitre;Nuñez;116960
07/2019;mitre;Olivos;88343
07/2018;mitre;Olivos;77454
07/2018;mitre;Pueyrredon;77520
07/2019;mitre;Pueyrredon;69183
07/2019;mitre;"Retiro (Suarez-Mitre)";597883
07/2018;mitre;"Retiro (Suarez-Mitre)";666062
07/2018;mitre;"Retiro (Tigre)";684146
07/2019;mitre;"Retiro (Tigre)";768390
07/2019;mitre;Rivadavia;78367
07/2018;mitre;Rivadavia;86781
07/2018;mitre;Saavedra;38442
07/2019;mitre;Saavedra;37453
07/2019;mitre;"San Andres";43091
07/2018;mitre;"San Andres";32637
07/2018;mitre;"San Fernando";77904
07/2019;mitre;"San Fernando";117977
07/2019;mitre;"San Isidro";292346
07/2018;mitre;"San Isidro";285285
07/2018;mitre;"San Martin";249122
07/2019;mitre;"San Martin";222040
07/2019;mitre;Tigre;324863
07/2018;mitre;Tigre;285841
07/2018;mitre;Urquiza;239516
07/2019;mitre;Urquiza;221897
07/2019;mitre;"V. Ballester";148284
07/2018;mitre;"V. Ballester";152409
07/2018;mitre;"Vicente Lopez";84671
07/2019;mitre;"Vicente Lopez";79238
07/2019;mitre;"Victoria Elect";62871
07/2018;mitre;"Victoria Elect";74942
07/2018;mitre;Virreyes;133667
07/2019;mitre;Virreyes;142270
07/2019;mitre;Zarate;995
07/2018;mitre;Zarate;972
07/2018;mitre;Zelaya;427
07/2019;mitre;Zelaya;265
07/2019;roca;"A. De Elia";4
07/2018;roca;"A. De Elia";23
07/2018;roca;"A. Petion";5680
07/2019;roca;"A. Petion";5030
07/2019;roca;A.korn;182828
07/2018;roca;A.korn;209231
07/2018;roca;Abbot;3
07/2019;roca;Abbot;409
07/2019;roca;Adrogue;308293
07/2018;roca;Adrogue;308619
07/2019;roca;Altamirano;233
07/2019;roca;Ardigo;159667
07/2018;roca;Ardigo;125247
07/2018;roca;Banfield;552955
07/2019;roca;Banfield;534552
07/2019;roca;Berazategui;268454
07/2018;roca;Berazategui;254754
07/2018;roca;Bernal;84322
07/2019;roca;Bernal;156246
07/2019;roca;Bosques;102655
07/2018;roca;Bosques;81860
07/2018;roca;Brandsen;1175
07/2019;roca;Brandsen;1522
07/2018;roca;Brian;3
07/2018;roca;Burzaco;530531
07/2019;roca;Burzaco;461175
07/2019;roca;Calzada;162423
07/2018;roca;Calzada;147575
07/2018;roca;Canuelas;26255
07/2019;roca;Canuelas;27042
07/2019;roca;Chascomus;4730
07/2018;roca;Chascomus;2431
07/2018;roca;"City Bell";40664
07/2019;roca;"City Bell";49312
07/2019;roca;Claypole;285582
07/2018;roca;Claypole;296214
07/2018;roca;Constitucion;4287807
07/2019;roca;Constitucion;4377688
07/2019;roca;"Dario Y Maxi";237757
07/2018;roca;"Dario Y Maxi";260221
07/2018;roca;"Don Bosco";48797
07/2019;roca;"Don Bosco";60744
07/2019;roca;"El Jaguel";199962
07/2018;roca;"El Jaguel";196220
07/2019;roca;"Emp. Lobos";150
07/2019;roca;Escalada;150571
07/2018;roca;Escalada;133805
07/2018;roca;Ezeiza;505187
07/2019;roca;Ezeiza;525317
07/2019;roca;Ezpeleta;199841
07/2018;roca;Ezpeleta;164490
07/2018;roca;"F. Varela";240490
07/2019;roca;"F. Varela";320046
07/2019;roca;Gandara;16
07/2019;roca;Gerli;135844
07/2018;roca;Gerli;154370
07/2018;roca;Glew;660760
07/2019;roca;Glew;613394
07/2019;roca;Gonnet;37516
07/2018;roca;Gonnet;22200
07/2018;roca;Guernica;132320
07/2019;roca;Guernica;183576
07/2019;roca;Gutierrez;4928
07/2018;roca;Gutierrez;7387
07/2018;roca;"H. Espanol";7
07/2019;roca;"H. Espanol";1
07/2019;roca;Haedo;1625
07/2018;roca;Haedo;2760
07/2018;roca;Hudson;61974
07/2019;roca;Hudson;72439
07/2019;roca;"J. Marmol";79290
07/2018;roca;"J. Marmol";52939
07/2018;roca;Jeppener;1
07/2019;roca;Jeppener;511
07/2019;roca;"Juan XXIII";14
07/2018;roca;"Juan XXIII";7
07/2018;roca;Kloosterman;80
07/2019;roca;Kloosterman;543
07/2019;roca;"Km. 33";4
07/2018;roca;"Km. 33";4
07/2018;roca;"Km. 34";1
07/2018;roca;"L. De Zamora";1118481
07/2019;roca;"L. De Zamora";1120389
07/2019;roca;"L. Guillon";141845
07/2018;roca;"L. Guillon";138913
07/2018;roca;"La Noria";7
07/2018;roca;"La Plata";293496
07/2019;roca;"La Plata";328629
07/2019;roca;Lanus;913980
07/2018;roca;Lanus;911110
07/2018;roca;Levene;122
07/2019;roca;Levene;1510
07/2019;roca;Llavallol;99306
07/2018;roca;Llavallol;88874
07/2019;roca;Lobos;1447
07/2019;roca;Longchamps;484014
07/2018;roca;Longchamps;521828
07/2018;roca;"Maximo Paz";8078
07/2019;roca;"Maximo Paz";11157
07/2019;roca;Monte;2577
07/2018;roca;Monte;29
07/2018;roca;"Monte Grande";555298
07/2019;roca;"Monte Grande";593808
07/2019;roca;Pereyra;4819
07/2018;roca;Pereyra;1524
07/2018;roca;Platanos;52682
07/2019;roca;Platanos;48531
07/2019;roca;Quilmes;431025
07/2018;roca;Quilmes;339345
07/2018;roca;Ranelagh;7878
07/2019;roca;Ranelagh;40181
07/2019;roca;Ringuelet;12055
07/2018;roca;Ringuelet;7277
07/2018;roca;"San Justo";315
07/2019;roca;"San Justo";366
07/2019;roca;"Santa Sofia";11156
07/2018;roca;"Santa Sofia";13497
07/2018;roca;Sarandi;39347
07/2019;roca;Sarandi;53791
07/2019;roca;Sourigues;37314
07/2018;roca;Sourigues;12955
07/2018;roca;Spegazzini;9993
07/2019;roca;Spegazzini;14451
07/2019;roca;Tablada;426
07/2018;roca;Tablada;315
07/2018;roca;Temperley;284980
07/2019;roca;Temperley;236058
07/2019;roca;Tolosa;19987
07/2018;roca;Tolosa;9191
07/2018;roca;"Tristan Suarez";18650
07/2019;roca;"Tristan Suarez";24474
07/2019;roca;Turdera;111791
07/2018;roca;Turdera;94620
07/2018;roca;"U. Ferroviaria";107
07/2019;roca;"U. Ferroviaria";2502
07/2019;roca;Universitario;23161
07/2019;roca;Uribelarrea;331
07/2019;roca;"V. Casares";1299
07/2018;roca;"V. Casares";151
07/2018;roca;"V. Dominico";35258
07/2019;roca;"V. Dominico";55099
07/2019;roca;"Villa Elisa";50100
07/2018;roca;"Villa Elisa";34380
07/2018;roca;"Villa Espana";9188
07/2019;roca;"Villa Espana";36634
